xxxx;;;;;;;;;;;;;;x
MESSAGE_HEAD_GOV;安全部长报告;Le ministre de la s閏urit?rapporte que;Der Minister f黵 innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;x;;,,,,,,
FACTIONJOINACCEPT_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
FACTIONJOINACCEPT_4;已接受我们加入;a accept?que nous rejoignons;haben uns aufgenommen in die;;nos ha aceptado en;;;;;;;;;x,,,
FACTIONJOINACCEPT_5;$FACTION$阵营;$FACTION$;$FACTION$;;$FACTION$;;;;;;;;;x,,,
FACTIONJOINACCEPT_6;$COMMENT$;$COMMENT$;$COMMENT$;;$COMMENT$;;;;;;;;;x,,,
FACTIONJOINACCEPT_LOG;$RECIPIENT$已接纳我们作为$FACTION$阵营的成员。;$RECIPIENT$ a accept?notre demande d'adh閟ion ?$FACTION$.;$RECIPIENT$ akzeptiert unsere $FACTION$-Mitgliedschaft.;;$RECIPIENT$ acept?que nos convirti閞amos en miembros de $FACTION$.;;;;;;;;;x,,,
FACTIONJOINACCEPT_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONJOINACCEPT_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONJOINACCEPT_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
FACTIONJOINACCEPT_MAP;$FACTION$阵营成员!;Membre de $FACTION$ !;$FACTION$-Mitglied!;;iembro de $FACTION$!;;;;;;;;;x,,,
FACTIONCOMMENT_axis;我们将团结一心剿灭布尔什维克!;Ensemble, nous 閏raserons les bolch関iks !;Zusammen werden wir die Bolschewiken zermalmen!;;untos aplastaremos a los bolcheviques!;;;;;;;;;x,,,
FACTIONCOMMENT_allies;全球为自由而战的力量在壮大!;L'alliance globale pour la libert?prend de l'importance !;Die globale Freiheitsallianz wird st鋜ker!;;a alianza global por la libertad es cada vez m醩 fuerte!;;;;;;;;;x,,,
FACTIONCOMMENT_comintern;我们离解放全人类的理想更近一步!;La r関olution totale est ?port閑 de main !;Die globale Revolution ist einen Schritt weiter!;;a revoluci髇 mundial est?cada vez m醩 cerca!;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_SETUP;当某国拒绝加入我们的同盟;Quand une nation refuse de rejoindre notre faction !;Wenn sich eine Nation weigert, unserer Fraktion beizutreten.;;Cuando una naci髇 rechaza unirse a nuestra facci髇.;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_1;协议被拒!;Pacte refus?!;Pakt abgelehnt!;;acto rechazado!;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
FACTIONINVITEDECLINCE_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_4;竟然愚不可及地拒绝了加入;a stupidement refus?d'adh閞er ?verweigerten uns t鰎ichterweise den Beitritt in die;;ha declinado con insensatez la entrada en;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_5;$FACTION$阵营;$FACTION$;$FACTION$;;$FACTION$;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_6;$COMMENT_BAD$;$COMMENT_BAD$;$COMMENT_BAD$;;$COMMENT_BAD$;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_LOG;$RECIPIENT$拒绝加入$FACTION$阵营。;$RECIPIENT$ a refus?de rejoindre $FACTION$.;$RECIPIENT$ verweigerte Mitgliedschaft in der $FACTION$.;;$RECIPIENT$ declin?convertirse en miembro de $FACTION$.;;;;;;;;;x,,,
FACTIONINVITEDECLINCE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONINVITEDECLINCE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONINVITEDECLINCE_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
FACTIONINVITEDECLINCE_MAP;*;*;*;;*;;;;;;;;;x,,,
FACTIONJOINDECLINCE_SETUP;当联盟领袖拒绝我们加入联盟的请求;Quand le leader d'une faction refuse notre demande d'adh閟ion.;Wenn ein Fraktionsf黨rer unsere Bitte nach Aufnahme in ihre Fraktion ablehnt.;;Cuando el l韉er de una facci髇 rechaza nuestra solicitud de unirnos a su facci髇.;;;;;;;;;x,,,
FACTIONJOINDECLINCE_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,
FACTIONJOINDECLINCE_1;协议被拒!;Pacte refus?!;Pakt abgelehnt!;;acto rechazado!;;;;;;;;;x,,,
FACTIONJOINDECLINCE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
FACTIONJOINDECLINCE_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
FACTIONJOINDECLINCE_4;已拒绝我们加入;a refus?que nous rejoignons;verweigerten uns den Beitritt in die;;ha rechazado nuestra entrada en;;;;;;;;;x,,,
FACTIONJOINDECLINCE_5;$FACTION$;$FACTION$;$FACTION$;;$FACTION$;;;;;;;;;x,,,
FACTIONJOINDECLINCE_6;$BAD_COMMENT$;$COMMENT$;$BAD_COMMENT$;;$BAD_COMMENT$;;;;;;;;;x,,,
FACTIONJOINDECLINCE_LOG;$RECIPIENT$拒绝我们加入$FACTION$阵营。;$RECIPIENT$ a refus?notre demande d'adh閟ion ?$FACTION$.;$RECIPIENT$ blockierte unsere Mitgliedschaft in der $FACTION$.;;$RECIPIENT$ se neg?a que pas醨amos a ser miembros de $FACTION$.;;;;;;;;;x,,,
FACTIONJOINDECLINCE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONJOINDECLINCE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONJOINDECLINCE_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
FACTIONJOINDECLINCE_MAP;*;*;*;;*;;;;;;;;;x,,,
FACTIONCOMMENTBAD_axis;当布尔什维克破门而入时，\n他们终将为现在的决定后悔!;Ils vont le regretter le jour o?les bolch関iks les envahiront !;Das werden sie noch bereuen, wenn die Bolschewiken ihre T黵en eintreten!;;uando los bolcheviques echen abajo su puerta lo lamentar醤!;;;;;;;;;x,,
FACTIONCOMMENTBAD_allies;这些人竟然也有脸说自己是自由的捍卫者!;Et ces gens pr閠endent 阾re les champions de la libert?!;Und diese Leute schimpfen sich Verteidiger der Freiheit!;; esas personas se consideran los campeones de la libertad!;;;;;;;;;x,,,
FACTIONCOMMENTBAD_comintern;非常好，我们已牢记他们的名字。\n阶级敌人都去死吧!;Tr鑣 bien, nous avons not?leurs noms. Mort aux ennemis de la classe ouvri鑢e !;Gut, wir haben uns ihre Namen gemerkt. Tod dem Klassenfeind!;;Bueno, hemos tomado buena nota de sus nombres. uerte al enemigo de las clases!;;;;;;;;;x,,
FACTIONJOINACCEPTOTHER_SETUP;当他国加入其他联盟;Quand une autre nation rejoint une faction dont nous ne sommes pas membre.;Wenn eine andere Nation sich einer Fraktion anschlie遲, der wir nicht angeh鰎en.;;Cuando una naci髇 se une a una facci髇 a la que no pertenecemos.;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_1;协议达成!;Pacte conclu !;Pakt unterzeichnet!;;acto ratificado!;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
FACTIONJOINACCEPTOTHER_3;$JOINER$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_4;已被接纳入;a 閠?accept?dans;wurde aufgenommen in die;;ha sido aceptado en la;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_5;$FACTION$阵营;$FACTION$;$FACTION$;;$FACTION$;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_6;我们必须关注事态的进一步发展。;Nous allons porter attention ?la suite des 関閚ements.;Wir werden diese Entwicklungen genau beobachten.;;Vigilaremos de cerca sus progresos.;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_LOG;$JOINER$加入$FACTION$阵营。;$RECIPIENT$ rejoint $FACTION$.;$RECIPIENT$ tritt $FACTION$ bei.;;$RECIPIENT$ se une a $FACTION$.;;;;;;;;;x,,,
FACTIONJOINACCEPTOTHER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONJOINACCEPTOTHER_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
FACTIONJOINACCEPTOTHER_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
FACTIONJOINACCEPTOTHER_MAP;$FACTION$阵营成员!;Membre de $FACTION$ !;$FACTION$-Mitglied!;;iembro de $FACTION$!;;;;;;;;;x,,,
DEBTALLOWACCEPT_SETUP;当某国允许我国进行负债贸易;Quand une nation accepte que nous nous endettions aupr鑣 d'eux.;Wenn eine Nation Ihre Verschuldung bei ihnen akzeptiert.;;Cuando una naci髇 acepta que acumules una deuda con ella.;;;;;;;;;x,,,
DEBTALLOWACCEPT_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,
DEBTALLOWACCEPT_1;负债贸易达成!;Dette accept閑 !;Verschuldung akzeptiert!;;euda aceptada!;;;;;;;;;x,,,
DEBTALLOWACCEPT_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
DEBTALLOWACCEPT_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
DEBTALLOWACCEPT_4;已同意;a accept?haben akzeptiert,;;ha aceptado;;;;;;;;;x,,,
DEBTALLOWACCEPT_5;我们向他们负债贸易。;que nous nous endettions aupr鑣 d'eux.;dass wir uns bei ihnen verschulden;;que acumulemos una deuda con ellos.;;;;;;;;;x,,,
DEBTALLOWACCEPT_6;现在我们可以确保我们的战争补给了。;Nos besoins futurs en mat閞iel de guerre sont maintenant garantis.;Wir haben nun unsere k黱ftigen Kriegsausgaben gesichert.;;De este modo hemos asegurado nuestras futuras necesidades de suministros b閘icos.;;;;;;;;;x,,,
DEBTALLOWACCEPT_LOG;$RECIPIENT$接受我们向他们提出的负债贸易请求。;$RECIPIENT$ a accept?que nous nous endettions aupr鑣 d'eux.;$RECIPIENT$ akzeptiert, dass wir uns bei ihnen verschulden.;;$RECIPIENT$ acept?que acumul醨amos una deuda con ellos.;;;;;;;;;x,,,
DEBTALLOWACCEPT_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
DEBTALLOWACCEPT_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
DEBTALLOWACCEPT_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
DEBTALLOWACCEPT_MAP;*;*;*;;*;;;;;;;;;x,,,
DEBTALLOWDECLINE_SETUP;当某国拒绝我国提出的负债贸易请求;Quand une nation refuse que nous nous endettions aupr鑣 d'eux.;Wenn eine Nation Ihnen die Verschuldung bei ihnen verweigert.;;Cuando una naci髇 reh鷖a que acumules una deuda con ella.;;;;;;;;;x,,,
DEBTALLOWDECLINE_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,
DEBTALLOWDECLINE_1;负债贸易被拒绝!;Dette refus閑 !;Verschuldung verweigert!;;euda rechazada!;;;;;;;;;x,,,
DEBTALLOWDECLINE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
DEBTALLOWDECLINE_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
DEBTALLOWDECLINE_4;已拒绝了;a refus?wiesen;;ha rechazado;;;;;;;;;x,,,
DEBTALLOWDECLINE_5;我们要求负债贸易的请求。;que nous nous endettions aupr鑣 d'eux.;unsere Anfrage auf Verschuldung zur點k.;;nuestra solicitud de una deuda.;;;;;;;;;x,,,
DEBTALLOWDECLINE_6;当我们想进行贸易时，\n我们总得需要些硬通货啊。;Si nous voulons faire du commerce, il nous faut des esp鑓es sonnantes et tr閎uchantes.;Wenn wir handeln wollen, brauchen wir harte W鋒rung.;;Si queremos comerciar, necesitaremos mucha liquidez.;;;;;;;;;x,
DEBTALLOWDECLINE_LOG;$RECIPIENT$拒绝了我们希望进行负债贸易的请求。;$RECIPIENT$ a accept?que nous nous endettions aupr鑣 d'eux.;$RECIPIENT$ wies unsere Anfrage auf Verschuldung zur點k.;;$RECIPIENT$ rechaz?nuestra solicitud de deuda.;;;;;;;;;x,,,
DEBTALLOWDECLINE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
DEBTALLOWDECLINE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
DEBTALLOWDECLINE_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
DEBTALLOWDECLINE_MAP;*;*;*;;*;;;;;;;;;x,,,
DEBTREVOKE_SETUP;当某国取消我们向他们负债贸易的权力;Quand une nation refuse que nous nous endettions aupr鑣 d'eux.;Wenn eine Nation Ihnen die Verschuldung bei ihnen verweigert.;;Cuando una naci髇 reh鷖a que acumules una deuda con ella.;;;;;;;;;x,,,
DEBTREVOKE_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet, dass;;$foreign_minister$ informa que;;;;;;;;;x,,,
DEBTREVOKE_1;负债贸易被取消!;Dette r関oqu閑 !;Verschuldung zur點kgewiesen!;;euda revocada!;;;;;;;;;x,,,
DEBTREVOKE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
DEBTREVOKE_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
DEBTREVOKE_4;已经取消;a r関oqu?unser Recht auf;;ha revocado;;;;;;;;;x,,,
DEBTREVOKE_5;我们的负债贸易权力。;notre droit ?nous endetter aupr鑣 d'eux.;Verschuldung bei ihnen zur點kgewiesen haben.;;nuestro derecho de endeudarnos con ellos.;;;;;;;;;x,,,
DEBTREVOKE_6;当我们想进行贸易时，\n我们总得需要些硬通货啊。;Si nous voulons faire du commerce, il nous faut des esp鑓es sonnantes et tr閎uchantes.;Wenn wir handeln wollen, brauchen wir harte W鋒rung.;;Si queremos comerciar, necesitaremos mucha liquidez.;;;;;;;;;x,
DEBTREVOKE_LOG;$RECIPIENT$取消了我们向他们负债贸易的权力。;$RECIPIENT$ a r関oqu?notre droit ?nous endetter aupr鑣 d'eux.;$RECIPIENT$ lehnte unser Recht ab, uns bei ihnen zu verschulden.;;$RECIPIENT$ revoc?nuestro derecho de endeudarnos con ellos.;;;;;;;;;x,,,
DEBTREVOKE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
DEBTREVOKE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
DEBTREVOKE_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
DEBTREVOKE_MAP;*;*;*;;*;;;;;;;;;x,,,
PEACEACCEPT_SETUP;当某国接受与我们的停战协议;Quand une nation accepte une proposition de paix dans une guerre dans laquelle vous 阾es impliqu閟.;Wenn eine Nation per Friedensvertrag aus einem Krieg austritt, in dem Sie sich befinden.;;Cuando una naci髇 acepta la paz en una guerra en la que intervienes.;;;;;;;;;x,,,
PEACEACCEPT_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,
PEACEACCEPT_1;和平!;Paix !;Frieden!;;az!;;;;;;;;;x,,,
PEACEACCEPT_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
PEACEACCEPT_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
PEACEACCEPT_4;已接受;a ACCEPT?haben akzeptiert,;;ha ACEPTADO;;;;;;;;;x,,,
PEACEACCEPT_5;与$ACTOR$的停战协议。;de mettre fin ?la guerre contre $ACTOR$.;den Krieg mit $ACTOR$ zu beenden.;;Acabar la guerra con $ACTOR$.;;;;;;;;;x,,,
PEACEACCEPT_6;*;*;*;;*;;;;;;;;;x,,,
PEACEACCEPT_LOG;$RECIPIENT$接受我们提出的停战协议。;$RECIPIENT$ a accept?de mettre fin ?la guerre contre $ACTOR$.;$RECIPIENT$ widerrief unser Recht, uns bei ihnen zu verschulden.;;$RECIPIENT$ revoc?nuestro derecho de endeudarnos con ellos.;;;;;;;;;x,,,
PEACEACCEPT_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
PEACEACCEPT_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
PEACEACCEPT_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
PEACEACCEPT_MAP;和平!;Paix !;Frieden!;;az!;;;;;;;;;x,,,
PEACEACCEPT_CONT;尘埃落定。\n现在，我们已搞定所有对手。;Un d'閘imin? Maintenant, on va s'occuper des autres.;Einer weniger. Jetzt machen wir noch die anderen platt.;;Una menos. Ahora acabemos las otras.;;;;;;;;;x,,,
PEACEACCEPT_END;我们非常高兴地欢庆战争结束的喜讯。;Nous sommes ravis d'entendre que cette guerre est termin閑.;Wir sind sehr gl點klich, zu h鰎en, dass dieser Krieg nun vorbei ist.;;Nos agrada saber que esta guerra ya ha acabado.;;;;;;;;;x,,,
PEACEDECLINE_SETUP;当某国拒绝我方提出的停战协议;Quand une nation refuse notre proposition de paix.;Wenn eine Nation einen von uns vorgeschlagenen Frieden zur點kweist.;;Cuando una naci髇 rechaza una paz que le sugerimos.;;;;;;;;;x,,,
PEACEDECLINE_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,
PEACEDECLINE_1;战事继续!;La guerre continue !;Der Krieg geht weiter!;;a guerra contin鷄!;;;;;;;;;x,,,
PEACEDECLINE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
PEACEDECLINE_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,,,,,
PEACEDECLINE_4;已拒绝了;a REFUS?LEHNTEN;;ha RECHAZADO;;;;;;;;;x,,,,,,,
PEACEDECLINE_5;我们慷慨的和谈要求。;notre g閚閞euse proposition de paix.;unser gro遺黦iges Friedensangebot ab.;;nuestra generosa oferta de paz.;;;;;;;;;x,,,,,,,
PEACEDECLINE_6;当我们征服了他们的每寸领土，\n他们会后悔现在做出的这个愚蠢的决定!;Quand nous envahirons leur dernier village, ils retrouveront leur bon sens !;Wenn wir ihr letztes Dorf besetzen, werden sie schon vern黱ftig werden!;;uando marchemos sobre su 鷏tima aldea, entrar醤 en raz髇!;;;;;;;;;x,,,,,,
PEACEDECLINE_LOG;$RECIPIENT$拒绝了我们的和谈要求。;$RECIPIENT$ a refus?de mettre fin ?la guerre.;$RECIPIENT$ widerrief unser Recht, uns bei ihnen zu verschulden.;;$RECIPIENT$ revoc?nuestro derecho de endeudarnos con ellos.;;;;;;;;;x,,,,,,,
PEACEDECLINE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
PEACEDECLINE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
PEACEDECLINE_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,
PEACEDECLINE_MAP;*;*;*;;*;;;;;;;;;x,,,,,,,
ALLYTAKEOVER_SETUP;当某个盟国在战争中成为我方联盟的领袖;Lorsqu'un alli?prend le commandement de notre guerre;Wenn ein Verb黱deter die F黨rung in unserem Krieg 黚ernimmt;Kiedy sojusznik obejmuje przyw骴ztwo w wojnie;Cuando un aliado toma el liderazgo en nuestra guerra;Quando un alleato prende il comando nella nostra guerra;Ha egy sz鰒ets間es 醫veszi a vezet?szerepet a h醔or鷅an;Kdy?se spojenec ujme velen?v na氻 v醠ce;;;;;;x,,,,,,,
ALLYTAKEOVER_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,
ALLYTAKEOVER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,
ALLYTAKEOVER_2;他们已知会我们鉴于他们强大的军事力量以及\n无可比拟的国力优势他们愿意承担起;Ils nous informent que leur puissance sup閞ieure et leur exp閞ience militaire leur ont permis de prendre;Sie informieren uns, dass sie aufgrund ihrer 黚erragenden Macht und milit鋜ischen Expertise;informuje nas, 縠 z powodu ich wi阫szej si硑 oraz do渨iadczenia wojskowego przej阬i;Nos informan que debido a su superioridad y experiencia militar han asumido el;Ci informano che data la maggiore potenza ed esperienza militare, hanno assunto il;Szeretn閗 tudatni vel黱k, hogy rendk韛黮i er鮢esz韙閟eik閞t cser閎e 醫veszik;Informuj?n醩 o tom, 瀍 se kv鵯i sv?v靦氻 vojensk?s韑e a nasazen?ujali;;;;;;x
ALLYTAKEOVER_3;在这场战争中的领导责任;le commandement de la guerre;die F黨rung des Krieges 黚ernommen haben;przyw骴ztwo w wojnie;Liderazgo de la guerra;comando della guerra;a h醔or鷅an a vezet?szerepet;velen?ve v醠ce;;;;;;x,,,,,,,
ALLYTAKEOVER_4;以对抗;contre :;gegen;przeciwko;contra;contro:;   ;proti;;;;;;x,,,,,,,
ALLYTAKEOVER_5;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$.;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;;;;;;x,,,,,,,
ALLYTAKEOVER_6;从现在起将由他们处理联盟对外的所有协商事宜。;?partir de maintenant, ils vont g閞er toutes les n間ociations.;Von nun an werden sie alle Verhandlungen f黨ren.;Od tej pory oni b阣?prowadzi?wszystkie negocjacje.;De ahora en adelante, se ocupar醤 de las negociaciones.;D'ora in poi gestiranno loro tutti i negoziati.;Ellen. Mostant髄 鮧 t醨gyalnak.;Od nyn靔歬a povedou ve歬er?jedn醤?oni.;;;;;;x,,,,
ALLYTAKEOVER_LOG;$ACTOR$成为我们联盟的领袖以对抗$TARGETLIST$。;$ACTOR$ : ce pays a pris le commandement dans notre guerre contre le pays suivant : $TARGETLIST$.;$ACTOR$ 黚ernahm die F黨rung in unserem Krieg gegen $TAGETLIST$.;$ACTOR$ przej阬i przyw骴ztwo w wojnie przeciwko $TARGETLIST$.;$ACTOR$ asumi?el liderazgo contra $TARGETLIST$.;$ACTOR$ ha assunto il comando della nostra guerra contro: $TAGETLIST$.;$ACTOR$a vezet閟t  $TAGETLIST$ ellen vezetett h醔or鷅an.;$ACTOR$ se ujali velen?v na氻 v醠ce proti $TARGETLIST$.;;;;;;x,,,,,
ALLYTAKEOVER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,
ALLYTAKEOVER_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,
ALLYTAKEOVER_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,
ALLYTAKEOVER_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,
ALLYTAKEOVERWE_SETUP;当我国在战争中成为我方联盟的领袖;Lorsque nous prenons le commandement dans une guerre;Wenn wir die F黨rung in einem Krieg 黚ernehmen;Kiedy obejmujemy przyw骴ztwo w wojnie;Cuando asumimos el liderazgo en una guerra;Quando noi assumiamo il comando in una guerra;羣vessz黭 a vezet閟t a h醔or鷅an;Kdy?se ujmeme velen?ve v醠ce;;;;;;x,,,,,
ALLYTAKEOVERWE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x,,,,,
ALLYTAKEOVERWE_1;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,
ALLYTAKEOVERWE_2;由于我国出众的实力和无与伦比的领导能力，\n我们理所当然地;Gr鈉e ?notre puissance sup閞ieure et ?notre capacit??commander sans 間ale nous avons pris;Dank unserer 黚erragenden St鋜ke und un黚ertroffenen F黨rungsgeschicks 黚ernahmen wir die;Z powodu naszej si硑 oraz umiej阾no渃i przyw骴czych przej阬i渕y;Debido a la superioridad de nuestra fuerza y liderazgo hemos asumido el;A causa della nostra maggiore potenza e delle nostre impareggiabili capacit? abbiamo assunto il;Rendk韛黮i er鮪kre 閟 m閞hetetlen er鮢esz韙閟einkre alapozva 鷊y d鰊t鰐t黱k,;Proto瀍 m醡e vojensky navrch, ujali jsme se;;;;;;x
ALLYTAKEOVERWE_3;担当起联盟领袖的责任;le commandement de la guerre;F黨rung im Krieg;przyw骴ztwo w wojnie;Liderazgo de la guerra;comando della guerra;醫vessz黭 a vezet閟t a h醔or鷅an, melyet;velen?ve v醠ce;;;;;;x,,,,
ALLYTAKEOVERWE_4;以对抗;contre le pays suivant :;gegen;przeciwko;contra;contro:;   ;proti;;;;;;x,,,,,
ALLYTAKEOVERWE_5;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$.;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;;;;;;x,,,,,
